2025-10-29 18:04:25 | INFO | Planet | [Registry] Detected resource types: []
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_oceanic_116'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_oceanic_116'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_oceanic_116'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_oceanic_116'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_oceanic_116'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_oceanic_116'...
2025-10-29 18:04:32 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_oceanic_116' (60 frames, 0.167s each) in 29.0 ms
2025-10-29 18:04:32 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_terrestrial_117' from 'assets/planets_rotation/terrestrial/terrestrial_rotation_2.gif'
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_terrestrial_117'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_terrestrial_117'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_terrestrial_117'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_terrestrial_117'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_terrestrial_117'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_terrestrial_117'...
2025-10-29 18:04:32 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_terrestrial_117' (60 frames, 0.167s each) in 30.0 ms
2025-10-29 18:04:32 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_ionized_giant_118' from 'assets/planets_rotation/ionized_giant/ionized_giant_1.gif'
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_ionized_giant_118'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_ionized_giant_118'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_ionized_giant_118'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_ionized_giant_118'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_ionized_giant_118'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_ionized_giant_118'...
2025-10-29 18:04:32 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_ionized_giant_118' (60 frames, 0.167s each) in 30.2 ms
2025-10-29 18:04:32 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_119' from 'assets/planets_rotation/volcanic/lava_rotation_3.gif'
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_119'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_119'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_119'...
2025-10-29 18:04:32 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_119'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_119'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_119'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_119' (60 frames, 0.167s each) in 28.1 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_hydrogen_giant_120' from 'assets/planets_rotation/hydrogen_giant/gas_giant_rotation_2.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_hydrogen_giant_120'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_hydrogen_giant_120'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_hydrogen_giant_120'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_hydrogen_giant_120'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_hydrogen_giant_120'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_hydrogen_giant_120'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_hydrogen_giant_120' (60 frames, 0.167s each) in 255.0 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_121' from 'assets/planets_rotation/barren/barren_rotation_4.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_121'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_121'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_121'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_121'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_121'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_121'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_121' (60 frames, 0.167s each) in 27.5 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_122' from 'assets/planets_rotation/volcanic/lava_rotation_2.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_122'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_122'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_122'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_122'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_122'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_122'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_122' (60 frames, 0.167s each) in 29.3 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_123' from 'assets/planets_rotation/barren/barren_rotation_1.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_123'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_123'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_123'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_123'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_123'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_123'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_123' (60 frames, 0.167s each) in 28.7 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_ionized_giant_124' from 'assets/planets_rotation/ionized_giant/ionized_giant_1.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_ionized_giant_124'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_ionized_giant_124'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_ionized_giant_124'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_ionized_giant_124'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_ionized_giant_124'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_ionized_giant_124'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_ionized_giant_124' (60 frames, 0.167s each) in 30.0 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_hydrogen_giant_126' from 'assets/planets_rotation/hydrogen_giant/gas_giant_rotation_1.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_hydrogen_giant_126'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_hydrogen_giant_126'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_hydrogen_giant_126'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_hydrogen_giant_126'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_hydrogen_giant_126'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_hydrogen_giant_126'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_hydrogen_giant_126' (60 frames, 0.167s each) in 27.8 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_127' from 'assets/planets_rotation/barren/barren_rotation_1.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_127'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_127'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_127'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_127'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_127'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_127'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_127' (60 frames, 0.167s each) in 31.7 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_oceanic_128' from 'assets/planets_rotation/oceanic/oceanic_rotation_4.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_oceanic_128'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_oceanic_128'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_oceanic_128'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_oceanic_128'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_oceanic_128'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_oceanic_128'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_oceanic_128' (60 frames, 0.167s each) in 29.7 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_ionized_giant_129' from 'assets/planets_rotation/ionized_giant/ionized_giant_1.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_ionized_giant_129'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_ionized_giant_129'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_ionized_giant_129'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_ionized_giant_129'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_ionized_giant_129'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_ionized_giant_129'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_ionized_giant_129' (60 frames, 0.167s each) in 29.8 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_quantum_giant_130' from 'assets/planets_rotation/quantum_giant/quantum_giant_rotation_1.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_quantum_giant_130'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_quantum_giant_130'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_quantum_giant_130'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_quantum_giant_130'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_quantum_giant_130'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_quantum_giant_130'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_quantum_giant_130' (60 frames, 0.167s each) in 28.2 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_quantum_giant_131' from 'assets/planets_rotation/quantum_giant/quantum_giant_rotation_1.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_quantum_giant_131'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_quantum_giant_131'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_quantum_giant_131'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_quantum_giant_131'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_quantum_giant_131'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_quantum_giant_131'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_quantum_giant_131' (60 frames, 0.167s each) in 29.1 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_oceanic_134' from 'assets/planets_rotation/oceanic/oceanic_rotation_2.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_oceanic_134'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_oceanic_134'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_oceanic_134'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_oceanic_134'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_oceanic_134'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_oceanic_134'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_oceanic_134' (60 frames, 0.167s each) in 29.4 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_135' from 'assets/planets_rotation/barren/barren_rotation_2.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_135'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_135'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_135'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_135'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_135'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_135'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_135' (60 frames, 0.167s each) in 31.3 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_ionized_giant_137' from 'assets/planets_rotation/ionized_giant/ionized_giant_1.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_ionized_giant_137'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_ionized_giant_137'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_ionized_giant_137'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_ionized_giant_137'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_ionized_giant_137'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_ionized_giant_137'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_ionized_giant_137' (60 frames, 0.167s each) in 35.9 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_terrestrial_138' from 'assets/planets_rotation/terrestrial/terrestrial_rotation_1.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_terrestrial_138'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_terrestrial_138'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_terrestrial_138'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_terrestrial_138'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_terrestrial_138'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_terrestrial_138'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_terrestrial_138' (60 frames, 0.167s each) in 31.5 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_barren_139' from 'assets/planets_rotation/barren/barren_rotation_2.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_barren_139'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_barren_139'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_barren_139'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_barren_139'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_barren_139'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_barren_139'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_barren_139' (60 frames, 0.167s each) in 29.2 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_141' from 'assets/planets_rotation/volcanic/lava_rotation_1.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_141'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_141'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_141'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_141'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_141'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 60 frames from 'planet_anim_volcanic_141'...
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ✅ Loaded 'planet_anim_volcanic_141' (60 frames, 0.167s each) in 30.2 ms
2025-10-29 18:04:33 | INFO | assets | [GIF Loader] ⏳ Loading GIF 'planet_anim_volcanic_142' from 'assets/planets_rotation/volcanic/lava_rotation_1.gif'
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 10 frames from 'planet_anim_volcanic_142'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 20 frames from 'planet_anim_volcanic_142'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 30 frames from 'planet_anim_volcanic_142'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 40 frames from 'planet_anim_volcanic_142'...
2025-10-29 18:04:33 | DEBUG | assets | [GIF Loader] Decoded 50 frames from 'planet_anim_volcanic_142'...
